index,residual,influ,b_intercept,b_nbaths,b_nbeds,b_area,b_age,se_intercept,se_nbaths,se_nbeds,se_area,se_age
4.370000000000000000e+02,2.446193637375681647e+02,4.790257042509937224e-01,-6.090846507592772241e+00,4.246986817270358472e+01,-6.496890729041442114e+01,1.990932300699273239e-01,-1.714283424263274291e+00,7.594044586512371797e-01,4.859883514809046345e-02,3.154875350827866798e-02,3.128170626842210133e-08,8.624496793676769376e-05
4.380000000000000000e+02,1.205393420692864765e+02,5.465813738143209671e-02,6.995737273431207370e+01,3.885473755824841646e+01,-9.388885343173384967e+01,2.017054608117627434e-01,-1.069098657425068044e+00,7.669380707555167875e-01,4.932653564166108312e-02,3.622661956428752800e-02,3.869897805522402120e-08,8.610871907115600873e-05
4.390000000000000000e+02,8.514908265496359263e-01,6.916640144627307640e-02,1.507090090542008625e+02,2.304662261721528793e+01,-4.732802219946427158e+01,1.874835768837397332e-01,-3.051745787576990665e+00,5.329341450664313307e-01,5.096874494247932014e-02,2.755834980136186163e-02,9.688613187708384672e-08,4.555357725719847881e-05
4.400000000000000000e+02,-1.761949719639986824e+02,5.317155972104065792e-02,1.732114205535517613e+02,2.863389096888409924e+01,-9.909331103961095266e+01,1.834689182453595191e-01,-1.005767056174780016e+00,5.199977098487582605e-01,4.933584365525711668e-02,2.970507054318720364e-02,5.316990071899832574e-08,5.812210706520175996e-05
4.410000000000000000e+02,-4.689072646055365112e+00,5.263536239316867621e-02,1.016621109161347789e+02,3.527209179605623035e+01,-3.854377051548411259e+01,1.284243832395408069e-01,-1.330099192074460035e+00,6.625516391707642061e-01,7.198177760047343166e-02,4.071523501498597319e-02,9.826542801632067474e-08,6.102713779445550997e-05
4.420000000000000000e+02,3.091779193122156357e+02,6.447873696935843557e-02,7.355981352967240809e+02,-1.751023892946552252e+01,-2.020884435095710501e+02,2.913134510305743774e-01,-5.381050650447132710e+00,3.910465646725264643e-01,2.981271757429030528e-02,2.686072331974864724e-02,2.755028916992323787e-08,3.239964872831848643e-05
4.430000000000000000e+02,5.404287699759315444e+01,1.075748584099989191e-01,4.066623370900059342e+01,2.180851055998086352e+01,-7.570962486836181782e+00,5.217113086909307140e-02,-5.015095745660291815e-01,4.389765868348274869e-01,5.447968718184166559e-02,2.390124519492707947e-02,7.834668145079134573e-08,4.340987248297360844e-05
4.440000000000000000e+02,-1.708468509181629713e+01,3.994337304652374049e-02,4.003509624217020502e+00,2.178113615196411601e+01,1.086813629336489662e+01,4.959990250910476656e-02,-5.889044963152257894e-01,4.544505632885832980e-01,4.365137971406931466e-02,2.024399030027766375e-02,6.627905700833765210e-08,4.991637236197597120e-05
4.450000000000000000e+02,-7.898821636118276501e+01,2.807195550583247226e-02,-3.036632871473305073e+01,1.912836982748947889e+01,1.189552638414585317e+01,7.636688656045204082e-02,-5.973984849318411117e-01,5.308262380287047666e-01,5.141321176734191950e-02,2.620534884231068978e-02,8.708946852919768755e-08,4.817071287930943139e-05
4.460000000000000000e+02,5.461321775788158561e+01,7.030306801924744720e-02,5.037037589039966434e+01,3.978296604732855712e+01,-1.925289993511677622e+01,9.147193978464140951e-02,-7.733357161477188990e-01,4.931525674157011263e-01,3.424868470924882086e-02,3.352265668481048400e-02,6.485696739916398101e-08,3.855290499587341318e-05
4.470000000000000000e+02,-1.823819457413213740e+01,7.411167310552660425e-02,1.825116610427760833e+01,5.289214807800043161e+00,-9.541146989153421742e-01,1.121770921552789346e-01,-1.305649762774007350e+00,8.457688081968612881e-01,5.959160222124971346e-02,4.100322863594130229e-02,6.631836991807684358e-08,6.449316343142082913e-05
4.480000000000000000e+02,-3.500188022001987065e+01,7.637448068482764751e-02,-3.574454168295305578e+01,1.063143987139002888e+01,-1.035971752083360009e+01,1.237411575393358998e-01,-1.464474191372734380e-01,5.370956122521862719e-01,5.975368893167311291e-02,3.021583616699840755e-02,4.439025633366019242e-08,5.867925608365705188e-05
4.490000000000000000e+02,-8.481497287871192725e+00,7.654532390930403329e-02,9.956662135320229368e+01,8.933969708311019886e+00,-1.973221780921932833e+01,1.001805515040466166e-01,-1.534431969286226050e+00,4.825661644204323752e-01,4.785498919268458412e-02,2.570084791731701290e-02,9.716271944033365867e-08,4.336893238574820791e-05
4.500000000000000000e+02,3.296411126838867744e+01,8.555559991013124421e-02,3.315085482402192838e+02,-1.558511607871583493e+00,-6.069508059166452085e+01,2.382692784608392012e-01,-4.857526000999050630e+00,4.143497911542636802e-01,2.822588249365090562e-02,2.179545784260440364e-02,3.154242075849348699e-08,3.121550996259370392e-05
4.510000000000000000e+02,3.696167766557869072e+01,3.671400831415299465e-02,1.135256876298551276e+01,2.887607504489986709e+01,-7.921429695925201742e-01,5.247380937211368335e-02,-4.270746199491352035e-01,4.681376359405430287e-01,4.724838640349609403e-02,2.165455597890929285e-02,6.793624382724387701e-08,4.650447914543669978e-05
4.520000000000000000e+02,-7.748356927475697375e+01,1.146546160172481760e-01,1.927885605560599913e+01,-1.225124996090003116e+01,-1.296051861971538699e+01,1.510730416111643604e-01,-1.173250100160792897e+00,2.039946111168772003e+00,1.057342541387785717e-01,8.972990974199211711e-02,1.323537663262218423e-07,1.174017877199325728e-04
4.530000000000000000e+02,-6.334836288556238060e+01,1.204924819615904863e-01,1.488309341310512224e+01,5.221484616257168199e+01,5.138000961525142074e+00,4.462507235958108193e-02,-6.793539707897116031e-01,5.484645791546817195e-01,5.178534668711315403e-02,4.314043256009751637e-02,9.945522689776004194e-08,4.096414027083143173e-05
4.540000000000000000e+02,4.707955506667206436e+01,7.080451171071006078e-02,1.489893744785599949e+01,1.099983773320306213e+01,1.321861899075163294e+01,6.608932337031268867e-02,-9.138598740235087670e-01,5.697641967485475023e-01,5.536963064738047863e-02,2.552444194022646107e-02,8.081498554873349771e-08,5.777109572624639409e-05
4.550000000000000000e+02,-1.586566382814618237e+02,1.195147947539476618e-01,1.264359177897173936e+02,3.116276193373129644e+01,-1.977687423943703493e+01,1.413131167911040320e-01,-4.011269666962306246e+00,1.449523772597603344e+00,7.463484365905405371e-02,4.872161638157119362e-02,9.540767894009486866e-08,2.138891681588996855e-04
4.560000000000000000e+02,6.445781367052826738e+01,9.572108602815761202e-02,1.566707208964105575e+02,2.810819652395807822e+01,-1.038525442667725827e+02,1.957398381325675119e-01,-9.888290638703505220e-01,5.339297025729166091e-01,4.566108695562139108e-02,3.082675405467830837e-02,4.528483446298626828e-08,6.363698760664774647e-05
4.570000000000000000e+02,-1.082737616705842072e+02,1.081637658287262355e-01,1.018799449573288172e+02,3.076256138480578883e+01,-4.399394186606605217e+01,1.355780501433150598e-01,-1.222328759765384465e+00,4.407727545390808799e-01,3.611433863924125298e-02,3.179906625835075829e-02,5.787841064149688430e-08,3.653307962985688457e-05
4.580000000000000000e+02,7.431865374035865557e+00,3.937988062039696896e-02,1.163872101987091412e+01,2.600190309045190418e+01,-1.830518887840661080e+00,4.825606776751621696e-02,-2.805204841997697152e-01,4.855890365411318910e-01,4.935354062786372065e-02,2.121610477093043706e-02,6.811526140124079615e-08,4.973088879946964408e-05
4.590000000000000000e+02,-3.482933558826196219e+01,4.506268356026584682e-02,5.476409823364334528e+01,1.317941018664218333e+01,-7.742842530629935105e+00,5.791092267486468159e-02,-6.737908733041937381e-01,4.857064767322173404e-01,5.174769825688825542e-02,2.430885749590245420e-02,8.001812346975370439e-08,4.595782560724673315e-05
4.600000000000000000e+02,1.027310360335461610e+02,7.559847886850228071e-02,1.343769691610202415e+02,3.247705921125664474e+01,-4.922018592183889041e+01,1.999566178541575812e-01,-3.202898180062259126e+00,6.046430713136476953e-01,5.386312427253169000e-02,2.785858413024326630e-02,1.005218709917655033e-07,5.109829698012920010e-05
4.610000000000000000e+02,-9.823732230852607472e+01,9.739283868473329331e-02,1.929896342047494073e+01,-1.175193940418571259e+01,2.027580601890266898e+00,1.076948198673891022e-01,-7.208778214209932145e-01,9.002822428158302470e-01,1.043462004769673129e-01,4.276739871931373865e-02,1.253657795598556956e-07,8.724620523502845987e-05
4.620000000000000000e+02,-2.289849264150831232e+01,1.256615692383501459e-01,-3.695266683552755183e+01,1.459103599738696921e+01,-1.253421233907966226e+01,1.151573310876909950e-01,1.416556345161740227e-02,5.957225178556138090e-01,6.378657539061206860e-02,2.930164652590669036e-02,5.981991695163881831e-08,6.189491661447041543e-05
4.630000000000000000e+02,-3.224454360169829670e+00,2.353143291429372341e-01,-5.519375005572615578e+01,4.857092976886915636e+01,-5.956271687636670364e+00,8.649649888144059218e-02,-2.547863872179945144e-02,5.465347431752443086e-01,4.476339669974627872e-02,4.353948197371974860e-02,4.442410114330941540e-08,5.025485238409676739e-05
4.640000000000000000e+02,-6.804374375209346226e+01,2.115119869454515356e-01,-7.648459603680228724e+01,1.985538594905266407e+01,2.292016826665731699e+00,1.213883096604044254e-01,-1.741993600860083369e-01,4.916800345398830707e-01,4.684040352517102740e-02,3.576503860254821171e-02,3.624717666060145558e-08,5.128439522141731209e-05
4.650000000000000000e+02,-9.252990907026149614e+01,1.457191567266104271e-01,6.661976318628973104e+01,-8.144192415047655231e-01,-5.560755730870653224e+00,1.243110904107764952e-01,-2.041465792635359655e+00,9.028813214827599021e-01,5.950187444235516265e-02,4.218553511572493975e-02,7.354056589171170533e-08,7.534993206260362497e-05
4.660000000000000000e+02,8.877870803220115192e+01,9.980422043948587729e-02,1.483152587556946287e+02,-1.099859442588753211e+01,-5.754128028876246503e+01,1.805032763506804194e-01,-1.796134324424722539e+00,1.482780046683864761e+00,8.929247016636138179e-02,4.993584842897831610e-02,1.405966303626952789e-07,1.693295111336506681e-04
4.670000000000000000e+02,3.028421184312804826e+01,7.995369700645019173e-02,1.092874081738479219e+02,2.097399467763494130e+01,-4.090758275105996233e+01,1.528243270442271040e-01,-1.917477276889632209e+00,3.937760495174099096e-01,3.513757564556267698e-02,2.677100661810959126e-02,5.281095956781552988e-08,3.711846263707950370e-05
4.680000000000000000e+02,5.720711587289284239e+01,1.073451173536952297e-01,3.251612625104183962e+01,2.558247554771340759e+01,-1.634055459568955726e+01,1.174317708941536587e-01,-1.550257350272310930e+00,1.435445548673785598e+00,6.875000946780422673e-02,5.688238811463204592e-02,8.930909137583886350e-08,1.096791823172871266e-04
4.690000000000000000e+02,-4.502366342904349494e+01,9.280992404837240528e-02,1.393965446983168590e+02,1.921730986645173545e+01,-3.848085181530333188e+01,1.628670102126668906e-01,-2.674935577755437333e+00,4.791948662897230204e-01,4.800042403281909453e-02,2.695410055336348518e-02,9.332208108906259890e-08,4.239490238427986963e-05
4.700000000000000000e+02,-2.166441247024465611e+00,7.578065982155204883e-02,1.646774745377578597e+02,3.581808951119108997e+01,-6.413345894620725574e+01,1.438492851127194661e-01,-1.474820855159990174e+00,5.190722209971752044e-01,6.153978124494560026e-02,3.231711262162965947e-02,7.968711744080410344e-08,4.866444487712846985e-05
4.710000000000000000e+02,-2.213386775511003179e+01,1.086990054486227653e-01,1.576591800561985224e+02,-1.414268287895772858e+00,-2.390915605057123017e+01,1.307443530509737051e-01,-2.775284292108590734e+00,1.163929691903820229e+00,7.456879256932211208e-02,5.266958598624563170e-02,1.006358078394317695e-07,1.200922405083985309e-04
4.720000000000000000e+02,-2.084850923708669370e+02,6.403333087091662990e-02,4.106266297010556627e+02,-1.180236599611568948e+01,-6.784058847905421885e+01,2.419963278197677647e-01,-5.491237568121489332e+00,3.457317941402142658e-01,2.519413554284748516e-02,1.850474127116587264e-02,2.998994739004729569e-08,2.845428574304115235e-05
4.730000000000000000e+02,-3.056959711671325408e+00,1.387457889651549092e-01,4.815482958845470307e+01,4.610240166802091721e+01,-5.017898553787890137e+01,2.136998149695837901e-01,-2.522111924890698909e+00,7.569135372069449863e-01,6.341304494990036844e-02,3.098173986116385323e-02,1.262695177308509436e-07,6.516114092135450950e-05
4.740000000000000000e+02,-9.196859144453583212e+01,6.231039266116767533e-02,-2.732641092048309872e+01,5.829535044119287690e+00,-8.074873745381722756e+00,1.152476979265189272e-01,-2.065821892170508489e-01,8.895029605405221362e-01,8.417095769813988382e-02,3.657512481001811561e-02,9.587911578568652126e-08,8.630959911761888162e-05
4.750000000000000000e+02,5.608654098972385782e+01,4.629448155505918594e-01,-4.942086896686127773e+01,-3.997784216502061838e+00,-8.561083781124381176e-01,1.499402298273813106e-01,-1.005452883013333576e+00,1.566059646600878263e+00,7.764282634632252433e-02,8.390381451183387407e-02,1.120572127629780664e-07,9.105353964958514735e-05
4.760000000000000000e+02,3.425442960314277485e+01,6.409478811450151914e-02,-8.208548980681616314e+00,1.245967988324762388e+01,1.465282694200961444e+01,7.243074401706242615e-02,-7.928847817809693277e-01,5.740649491825685624e-01,5.607608188871757160e-02,2.699722295245166742e-02,8.740602839579286453e-08,5.511040845514118933e-05
4.770000000000000000e+02,6.116574736819018199e+00,9.284959465667314005e-02,1.891548839171642271e+01,4.386573433219702167e+00,-9.166107910459155406e+00,1.371894265355560749e-01,-8.642111094922592107e-01,7.334763746073028612e-01,8.826998730575488783e-02,4.535941035981522901e-02,1.150318586685122916e-07,8.535391425372079223e-05
4.780000000000000000e+02,-4.136827338965645140e+01,1.549137179799570108e-01,1.810587101890345139e+02,-1.311768365379533918e+01,-6.450291786214988576e+01,1.882746546130102949e-01,-2.113607373264719147e+00,1.706115617164987386e+00,9.996967270538754946e-02,5.961724062847763295e-02,1.539445970832278298e-07,1.909502351010033689e-04
4.790000000000000000e+02,4.207781546286274477e+01,3.415510791171479377e-01,1.949816836035097367e+01,-2.869664092663102650e+01,-6.089817166953290695e+01,2.036416906488899836e-01,7.132299636243759622e-01,5.990485203042750229e+00,4.211812098215806377e-01,1.970809503208773850e-01,6.956698331685797907e-07,6.862021545428534635e-04
4.800000000000000000e+02,-6.448405600649964242e+01,4.154361963705169997e-02,-8.691620848418304490e+01,4.037459675525028047e+01,-1.491467326196238830e+01,1.248968058982774104e-01,7.598104438161501495e-02,3.918292395782842497e-01,2.933768357228547924e-02,2.584717398754077244e-02,3.267781986794423368e-08,3.288446129389087461e-05
4.810000000000000000e+02,-1.385324180927104010e+01,2.020044783009599665e-01,6.320240015464868577e+01,1.850526482496174907e+01,-2.357345007160347095e+01,8.038188228194531604e-02,-5.511596696523030081e-01,1.043525557610354371e+00,9.471040017619060392e-02,4.189793642133175094e-02,2.052596806372881907e-07,9.380770818138138047e-05
4.820000000000000000e+02,-5.693496797500297646e+01,1.939752246683965897e-01,9.935245508657577318e+01,5.086491782243970050e+01,-5.087011106891392842e+01,1.860703048613901456e-01,-2.105384380936264233e+00,7.251847771021145972e-01,3.772980387440625499e-02,3.326955588822116255e-02,3.250967959688811515e-08,4.696382831429100836e-05
4.830000000000000000e+02,-2.857752425418406261e+01,1.075492341545650071e-01,-3.132955072695885690e+01,-6.617001804675766152e-01,2.309165491529200587e+00,1.355795041137133894e-01,-1.151495591753348480e+00,1.213666756844748784e+00,7.233312533109527431e-02,6.736458643204960850e-02,8.705601992791925831e-08,7.519977963571119713e-05
4.840000000000000000e+02,3.772570577063625308e+01,6.398913187161364702e-02,9.068982007317549687e+01,2.232943481045515455e+01,-2.261331273060037006e+01,1.348255113824164964e-01,-2.088174699980564153e+00,3.889049898020028317e-01,3.971918186527133993e-02,2.231582242584931666e-02,7.359601962746770916e-08,3.738977155270724627e-05
4.850000000000000000e+02,4.122745527668490695e+01,7.186898819274553651e-02,3.455995137588202226e+01,-6.132183175606087389e+00,9.056133587857875256e+00,8.772389386817902590e-02,-9.876600114793020468e-01,7.363310531647029311e-01,6.868133018231352416e-02,3.451259955320060135e-02,1.042832615468894713e-07,7.423874061796307882e-05
4.860000000000000000e+02,-7.318637799891797613e+01,9.119753091316908089e-02,9.710843712812391004e+00,-3.241767512102089910e+01,-6.251956689036935444e+01,2.109457383761743632e-01,8.841455776304449898e-01,5.951207605322396788e+00,3.366209378230203275e-01,1.712240280979631935e-01,5.645543963240780031e-07,7.093536903952353621e-04
4.870000000000000000e+02,4.649403258996713362e+00,1.863817040322625351e-01,4.461767066723352215e+00,2.268415007174179010e+01,8.591449298380750221e+00,4.722469151135906540e-02,-4.813147981144118015e-01,4.408835725252938653e-01,3.988970156236448100e-02,1.929882145659323270e-02,6.653576126374897447e-08,4.733177867409125517e-05
4.880000000000000000e+02,4.862287382666262658e+01,7.628440264417751804e-02,-7.550461953343184973e+01,3.675555554097962130e+01,-3.834643140698057451e+00,1.085426543189574600e-01,-2.924553022543330272e-02,4.670988983743618594e-01,4.237408571523776368e-02,3.678720524550485593e-02,3.750822666479237267e-08,4.377868281811719288e-05
4.890000000000000000e+02,6.522697346967916587e+00,9.177155683943755138e-02,6.792725211028850651e+01,1.492877775775228599e+01,2.525981946371976150e+00,5.666403326130549367e-02,-1.161921571331894443e+00,9.313745537328397273e-01,7.774913577927344832e-02,3.129364561164654085e-02,1.158816148467267392e-07,1.032282946556926353e-04
4.900000000000000000e+02,3.936007084982466608e+01,8.386994564293585863e-02,2.563910711130177944e+01,2.051017433637379028e+01,-5.881926659048697381e+00,6.276979989151496020e-02,-4.840025343599061447e-01,7.120779218911298392e-01,7.429801795961460398e-02,3.150613061548809823e-02,1.234277690041316358e-07,7.681572476277503882e-05
4.910000000000000000e+02,2.342309865852007533e+02,1.407383219007236341e-01,-6.185271176273760574e+01,2.463136975591614330e+01,-3.151091502876582240e+00,1.214108593540080688e-01,-2.361706972709960439e-01,4.289798878046806041e-01,4.038922998083772226e-02,3.061686057497615965e-02,3.401331344658709554e-08,4.215211185544524066e-05
4.920000000000000000e+02,-1.255205388116574170e+02,1.107885390833098505e-01,1.701737715935396977e+02,7.782280609197425036e+00,-6.624833132030688887e+01,2.199747629697866858e-01,-3.116287838845141600e+00,9.108132651701976723e-01,6.624916256320709240e-02,3.397666062289373540e-02,1.212367221151475511e-07,8.727803125656139914e-05
4.930000000000000000e+02,5.828825938741053392e+01,3.157028325892505954e-02,2.527771031202581042e+01,2.156889480071885501e+01,6.696476774385080155e+00,4.764914133649943845e-02,-7.175233805816321198e-01,4.981179716536440760e-01,4.908195772762307535e-02,2.150254552720588797e-02,7.032494014086262151e-08,5.163720409232445518e-05
4.940000000000000000e+02,-2.367317737614979478e+01,8.026765822685273666e-02,-4.701144705330676743e+00,5.206531248813965362e+01,-5.173855816215501946e+00,7.137659671846430243e-02,-4.682063318148786957e-01,4.871529355259204275e-01,3.204545567209501206e-02,3.418747058591846411e-02,4.716768416363806455e-08,3.875671222923914754e-05
4.950000000000000000e+02,-1.682529389883819704e+01,1.958293755327288332e-01,3.842968588603133639e+01,5.022730880165887868e+01,-4.570644435305600695e+01,1.257095263025744813e-01,-1.189054371081535555e+00,8.090783114124301401e-01,6.512464849424966229e-02,3.737864614639115068e-02,7.918405878356999777e-08,9.911914476187170392e-05
4.960000000000000000e+02,-5.636590346388764061e+01,2.395186690760829629e-01,2.605901819345783110e+01,-1.700311384234031209e+01,-5.995997862781725729e+01,1.859427165823983596e-01,5.938890317768898974e-01,4.308856112699306351e+00,2.562438420982915410e-01,1.238956928229892479e-01,4.503091469602521217e-07,4.951753844368911089e-04
4.970000000000000000e+02,2.675269386888992074e+00,8.771728546193538478e-02,-3.599219985984733228e+01,2.496147858217932836e+00,-1.152703313067430102e+01,1.341641323252530937e-01,-1.480567232061560379e-01,5.264550546879920301e-01,4.603583575297230668e-02,2.775857440655850675e-02,4.495867282428507719e-08,4.301750974835537479e-05
4.980000000000000000e+02,-1.237936162138431939e+00,4.175927999325561302e-02,6.077175565861444539e+01,1.624969017129425808e+01,-1.390010394666238902e+01,9.630973463298067583e-02,-1.287835837301857911e+00,3.993773516448653749e-01,4.667424940491845392e-02,2.762794899116700204e-02,8.838476433149489153e-08,3.898995427605782775e-05
4.990000000000000000e+02,1.821775339791705051e+01,9.475753786880375396e-01,-2.217723723583902711e+02,9.225148046147982939e+01,-8.254468681402249786e+01,1.578567513614191620e-01,2.758079718371067024e+00,3.392287915460474146e+00,2.359443372501594804e-01,1.802732999770182420e-01,2.932432587382705918e-07,5.179440211053721157e-04
5.000000000000000000e+02,1.653317220659502595e+01,5.818018633521605115e-02,-1.500897991917160113e+00,1.074197654255274514e+01,-3.503339330970313803e+00,1.065950763769351051e-01,-8.210874054343219042e-01,7.149946102436071094e-01,5.717918575272598614e-02,3.492032298890163089e-02,5.919810049111143382e-08,6.032553683747414876e-05
5.010000000000000000e+02,5.014651805585128841e+01,6.511160931405517160e-02,1.731392397499947151e+02,1.568852931699064257e+01,-5.818433275223804912e+01,1.751178757370037420e-01,-2.277758831974256104e+00,3.840662446526836860e-01,3.641006736551381795e-02,2.760451528398106050e-02,5.279197945374658694e-08,3.388617136569026098e-05
5.020000000000000000e+02,9.259601760154879457e+00,1.012242944159603558e-01,-3.730176046987402572e+00,2.570311928493408971e+01,-1.094793425847414525e+01,7.489663119838460559e-02,-2.157439093328805124e-01,4.804661685716777875e-01,3.700545022873998058e-02,3.614078341255481941e-02,7.865591839140797587e-08,4.849945489515495532e-05
5.030000000000000000e+02,-1.922024168649944045e+02,7.854581544658695291e-02,1.019395940236019555e+02,2.121324591398737880e+01,-3.700862916631320587e+01,1.481633305869959893e-01,-1.899470463750871696e+00,3.948785127656433969e-01,3.527988492534131493e-02,2.561869428633205270e-02,5.501574916402766272e-08,3.766953406073227800e-05
5.040000000000000000e+02,-2.342410092567263291e+01,1.682143380256489462e-01,9.107778224545768353e-01,5.642304024578996291e+01,9.367218645638057950e+00,4.061355933161378551e-02,-6.511702403087186175e-01,5.816988508605197561e-01,4.289226734952001491e-02,4.588426337955395923e-02,8.487482095523574788e-08,3.989342067220839758e-05
5.050000000000000000e+02,-2.794948840093771736e+01,1.508646100311458182e-01,6.690528625316648004e+01,3.304042628099949042e+01,-7.681866219956935637e+00,6.346291430098431607e-02,-1.256458903107252834e+00,1.277611361001212531e+00,8.291910691389174637e-02,4.618660255362960765e-02,1.663865383650618411e-07,1.431554105622025424e-04
5.060000000000000000e+02,1.993011761473510433e+02,2.484608084961000274e-01,5.725419969527779358e+02,1.208102225366370135e+02,-1.372436095294783627e+02,1.445967033340487817e-01,-5.759126908455642457e+00,6.330580285472630075e-01,2.940528491373851916e-02,3.757136371960724530e-02,1.976510677023076528e-08,4.146615664955838879e-05
5.070000000000000000e+02,4.874104226776546511e+01,6.425795781732021594e-02,4.313906995933309929e+01,2.750663722531356470e+01,6.676261137228813869e-01,5.419689077854411563e-02,-1.003211840204039529e+00,8.032065170842210833e-01,7.163212838747705369e-02,3.359911564191426364e-02,1.042507784816926290e-07,8.147357246385061261e-05
5.080000000000000000e+02,1.666430908283054180e+01,4.794461151035849661e-02,9.088414951394270247e-01,2.548643187310489822e+01,2.662606116584619542e+00,4.596695789106245572e-02,-2.387686844890280491e-01,4.531122861399763391e-01,4.081557272945990356e-02,1.969361125875156507e-02,6.606977506915176958e-08,4.672652183031665519e-05
5.090000000000000000e+02,2.605220863962591693e+01,2.466265285350268677e-01,2.305753969496830535e+01,2.847164993541948164e+01,-2.458648177203562568e+01,9.965608216343473102e-02,-6.335871047424970204e-01,4.721600396039500880e-01,4.427855318847237487e-02,3.490622190036053729e-02,6.833172030219227466e-08,4.823697068427229052e-05
5.100000000000000000e+02,4.461936984115529015e+01,1.843066253237509444e-01,1.097875895687479897e+02,4.709506677984727929e+01,-1.720007390789535506e+01,5.763746201010457038e-02,-1.720591773036270311e+00,2.310357722999700325e+00,1.317122728358733896e-01,8.555130806070179728e-02,2.746912785966536712e-07,2.411355783533329861e-04
5.110000000000000000e+02,-7.734986443452864080e+01,3.733945433696694155e-02,1.089025028455757536e+02,2.828387008579140627e+01,-2.755450534423123088e+01,1.222160831051956748e-01,-2.594453210576963542e+00,9.792375178533243574e-01,6.576609105976689851e-02,4.612227611401654298e-02,1.164390947791559469e-07,1.473254833157841125e-04
5.120000000000000000e+02,3.009025598462038431e+00,9.292349146068146215e-02,4.828758506535304207e+01,4.244741600410547733e+01,-2.705029825707848445e+01,9.750054888921561025e-02,-1.240640265781720819e+00,7.672252827545846809e-01,6.961006817402921876e-02,4.222081236135562937e-02,1.026398463042807790e-07,9.717970077281211957e-05
5.130000000000000000e+02,-1.664242080628156941e+02,9.699774811729994228e-02,1.379094672224568114e+02,-4.591554620318749613e-02,-3.766897986625603068e+01,1.566599977213580797e-01,-2.276155322314360685e+00,5.963751607432185020e-01,5.714682082191174101e-02,2.494252737354150581e-02,1.093518388107219882e-07,5.387693310603896646e-05
5.140000000000000000e+02,9.610003039701998659e+02,1.003732537968503591e-01,8.268094333771957736e+02,-1.922155486825969462e+01,-1.904365434961372898e+02,2.844910859740060749e-01,-6.626706995738183892e+00,3.722946357477020518e-01,2.601636581782875227e-02,2.475084274770661744e-02,2.428406876402888609e-08,2.916732701042661468e-05
5.150000000000000000e+02,-8.825769491039342540e+01,8.880103371427197634e-02,3.280374462224102672e+02,6.618368257476145544e+00,-6.504491280159007260e+01,2.359895284132332571e-01,-4.703864836337678490e+00,4.646385987553358632e-01,2.909883629713323414e-02,2.363759747780107973e-02,3.028913654804047245e-08,3.309124184617004909e-05
5.160000000000000000e+02,4.789549985143324307e+01,3.717193461193060017e-02,3.345170278219093518e+00,2.220573922688487301e+00,1.653836815675512995e+00,1.210784009807138184e-01,-1.374054066152952114e+00,9.822575354108780132e-01,6.341373639135300389e-02,5.099320207479624001e-02,7.283901000059043937e-08,6.532223908904121758e-05
5.170000000000000000e+02,-8.910857257249888619e+01,1.098529530880001936e-01,6.121426289163468226e+01,2.340440211678408389e+01,-2.813520612743093352e+01,1.251257491249718190e-01,-1.383692944083409593e+00,4.094887077988440538e-01,4.000376547963117174e-02,2.732250929983651502e-02,6.578958564673439014e-08,4.085135530489381582e-05
5.180000000000000000e+02,-9.794543434867416920e+01,8.774015711622136504e-02,8.744343767923976429e+01,3.232272384086375894e+01,-4.009262341136495422e+01,1.284913523161256566e-01,-1.086432900060113838e+00,4.388461780696136794e-01,3.510116247646857118e-02,3.277029871523808036e-02,5.894627514156865530e-08,3.551787048918714690e-05
5.190000000000000000e+02,-7.258629420639948648e+00,5.544833104561704834e-02,-4.876285020970320261e+01,-5.202107721113382155e+00,1.226203206924598277e+00,1.484287985551584754e-01,-1.015347423331316667e+00,1.564123925735885878e+00,8.415869625442326529e-02,8.895956957980766244e-02,1.107975271554934003e-07,9.290343822276311879e-05
5.200000000000000000e+02,6.011495373409699994e+01,1.364573996008037748e-01,1.343945549379380395e+02,2.949241134455343172e+01,-2.063397796354318459e+01,1.394120088017288261e-01,-3.953767122026008440e+00,1.457157473261766478e+00,7.950643727337051991e-02,4.939021265541895106e-02,1.157823126278744658e-07,2.178015537846427060e-04
5.210000000000000000e+02,7.632842308651369478e+01,1.051061377368960464e-01,1.065369368729226949e+02,2.817132630572191943e+01,-4.215474745830422165e+01,1.344972897169141590e-01,-1.203319885095811337e+00,6.321489333798843147e-01,7.935492245138518752e-02,3.665580584344921289e-02,1.011747280761884004e-07,6.488565798671485025e-05
5.220000000000000000e+02,-6.236903050434079177e+01,2.326871462948257308e-02,2.384675191743297162e+01,2.361672195822204046e+01,4.964350485716289896e+00,4.880814767471539778e-02,-6.997913712773429218e-01,5.031838898958300721e-01,5.106557355132222698e-02,2.208365210289813321e-02,7.136040803784288712e-08,4.968220783955892768e-05
5.230000000000000000e+02,7.312902332817344586e+00,1.533105757570134009e-01,1.296190671286963152e+02,4.874593941063310609e+01,-4.336584768641898791e+01,1.359518762756029842e-01,-2.233683787844282786e+00,1.416313716127990840e+00,1.578036830970241666e-01,8.050897371638812694e-02,2.120061742257716775e-07,1.304776498258496153e-04
