index,residual,influ,b_nbaths,b_nbeds,b_area,b_age,se_nbaths,se_nbeds,se_area,se_age
5.390000000000000000e+02,-6.532286086035482242e+01,2.417698453372695011e-02,4.793950965290093791e+00,-4.538779204397405564e+00,1.232136555522550941e-01,-1.031957156512785190e+00,3.465563121030714594e-02,1.401938611037554204e-02,3.763737502376046388e-08,1.520540463570099273e-05
5.400000000000000000e+02,5.509578372151249823e+02,2.319646342518166121e-02,9.561122022684214983e+01,-6.532456658917232062e+01,1.654104399146910098e-01,-1.404250974786612982e+00,1.834564345897310780e-02,1.314647478725512915e-02,1.460089948819334067e-08,8.784125819706269680e-06
5.410000000000000000e+02,5.360365940526637729e+01,2.933930407837641655e-02,3.682022917813756635e+01,-1.176185536642904950e+01,1.016402933934408837e-01,-5.712300142113487800e-01,1.878675528946816345e-02,1.547469981429297828e-02,2.570005258111778808e-08,7.963104058009941777e-06
5.420000000000000000e+02,6.815106863533043224e+01,6.965380292874329138e-02,2.271599743366316559e+01,1.275330860829525292e+00,4.899223590202201467e-02,-1.848677984957093345e-01,3.931877959786177906e-02,1.451696725831773047e-02,6.085326434228404246e-08,1.148052098788495422e-05
5.430000000000000000e+02,-1.364800909204953427e+01,2.658508452460968743e-02,1.459428440360236223e+01,-8.272536183575907032e+00,1.169886585305766474e-01,-1.039097843410978106e+00,3.492207170881597711e-02,1.394660425760343124e-02,4.265871360094550025e-08,1.663731132328082830e-05
5.440000000000000000e+02,1.319266910138341018e+02,1.217287361846576682e-01,2.769790053801046525e+01,-1.379535566647713729e+01,1.152220492040957611e-01,-5.845462179395033431e-01,2.337112241946217792e-02,1.571778306962567581e-02,2.615471960708362890e-08,1.002769838641201589e-05
5.450000000000000000e+02,-4.222432384406022265e+01,2.726274917541101836e-02,2.461158470408884114e+01,-8.812447704074516253e+01,2.625668756147401806e-01,-1.182600153827924050e+00,1.786380948879291719e-02,1.347265583075606989e-02,1.808305483559081050e-08,7.413433737737367507e-06
5.460000000000000000e+02,-1.907342606604513549e+02,6.313302004376775134e-02,2.411729819951917264e+01,-3.171888267439550901e+01,1.463577992182536480e-01,-9.126513765328835293e-01,3.215408642660786548e-02,1.670136148633684717e-02,3.994212103418809944e-08,1.715966287418459221e-05
5.470000000000000000e+02,-6.625080929039705779e+01,6.368707222867397988e-02,2.419917282603051945e+01,-1.604585745051213053e+01,1.219216448078773163e-01,-5.738372116449175220e-01,2.192143382843848159e-02,1.491578027517883459e-02,2.523731805454074104e-08,9.604530740563668479e-06
5.480000000000000000e+02,5.141044668034935228e+01,2.944239014763925730e-02,1.065676188329041807e+01,-9.392762535816546077e+00,1.243011247412000864e-01,-1.037123914534422209e+00,3.498049852056638737e-02,1.408923554638614670e-02,4.299697712509742290e-08,1.801035148933651610e-05
5.490000000000000000e+02,3.630587658659123917e+01,2.041951664599038138e-02,3.985783601804206455e+01,-4.203820046195712479e+01,2.190497351418410343e-01,-2.040345483591570197e+00,2.358415296017624813e-02,1.347880593182197891e-02,3.114817744843991739e-08,7.518272719902546122e-06
5.500000000000000000e+02,2.240535800973840708e+01,3.032597940968719333e-02,1.649493733304117171e+01,2.978044827026535835e-01,5.142629367495137049e-02,-1.581361478225426775e-01,4.171936534228601334e-02,1.599413694688866031e-02,6.234663420954000791e-08,1.146400168180562353e-05
5.510000000000000000e+02,-3.259756142604837237e+01,1.107658074417920274e-01,5.066547686365115055e+01,-7.233245930023823433e+00,7.341219813151043938e-02,-5.143956736005990127e-01,2.382041155085182216e-02,2.140611981800488728e-02,4.877253970253247290e-08,8.149535916850872460e-06
5.520000000000000000e+02,-1.037921267707704658e+02,1.895796566232915356e-02,4.548769022278261787e+01,-7.312646016294962692e+01,1.922110638939361626e-01,-8.548774391809058626e-01,2.502222949603963298e-02,1.225087106515203826e-02,1.688890655197026386e-08,1.632977221851212600e-05
5.530000000000000000e+02,-9.140810780560684634e+00,3.430559945078014844e-02,2.784208307738025567e+01,-4.537084782226727953e-01,4.980506025157990790e-02,-2.548272207935647904e-01,4.100250333935743369e-02,1.633383277620178639e-02,6.261438101525420285e-08,1.131172598306035742e-05
5.540000000000000000e+02,-2.284126452927395690e+01,1.386868745933392093e-02,2.691978770611629557e+01,-1.483408605897935395e+01,1.174143336017157979e-01,-5.772765938487041115e-01,2.234022181917813543e-02,1.511879047526043691e-02,2.558669647656177807e-08,9.678396781395159107e-06
5.550000000000000000e+02,1.032730551764359745e+02,2.928372160047761422e-02,2.366514710793590659e+00,2.193035795669828758e-02,1.022320629445986201e-01,-6.126071004476623116e-01,4.269342431990519326e-02,1.623990123287142456e-02,6.202168302574696864e-08,1.327385499484069893e-05
5.560000000000000000e+02,2.364919251007977152e+01,3.320394412887850422e-02,3.861077397268337208e+00,3.571430980192271676e+00,9.866611912554607011e-02,-7.493750872241182748e-01,4.304527577075729222e-02,1.619640098284278948e-02,6.802834528117866121e-08,1.212286308145357071e-05
5.570000000000000000e+02,3.339070309628320388e+01,2.150727280320812590e-02,1.415227105342067304e-01,-9.930274751936902788e-01,1.049402115604860242e-01,-5.547889797700338299e-01,4.697686151608320565e-02,1.743606733975395714e-02,6.475613586048135651e-08,1.528660037460954712e-05
5.580000000000000000e+02,3.456531216825899833e+01,4.502257719694783417e-02,3.339016661288546572e+00,-6.465639651391477116e+00,1.171336138883593003e-01,-6.846325302928500944e-01,4.057885785845154192e-02,1.511559409096156423e-02,5.185074744727558994e-08,1.584260030095853761e-05
5.590000000000000000e+02,4.956508433943908898e+01,4.006147416237881148e-02,3.707995696254413076e+01,-1.346673327592969471e+01,9.978592368194023898e-02,-5.060678449496798237e-01,2.105384089372142054e-02,1.655682027208623189e-02,3.244952858499514355e-08,7.743129938825877028e-06
5.600000000000000000e+02,1.493761795999660080e+00,3.134835579563376856e-02,2.365536426928937175e+01,6.907348179067435368e+00,5.698394230966351282e-02,-5.740599124627582261e-01,3.449005104730563237e-02,1.404889957671125178e-02,5.237271310906373037e-08,1.233731881150099137e-05
5.610000000000000000e+02,3.944738895158469916e+01,3.054517595155824619e-02,6.295810264293846714e+00,-7.691990622626610374e+00,1.270290245813784080e-01,-8.341691434515211556e-01,3.091002359302865224e-02,1.413057837796305102e-02,2.707822618427116262e-08,1.370128214849112966e-05
5.620000000000000000e+02,-3.381360514569563236e+01,1.816087112262841988e-02,2.588592105089033168e+01,-4.152842095945720047e+01,1.640942922316589447e-01,-1.040818130796290708e+00,3.278411677731861429e-02,1.675688496997651544e-02,3.478630736079187057e-08,1.873247081139385158e-05
5.630000000000000000e+02,5.500952826106986038e+01,1.835228594060499263e-02,2.080651512726400654e+01,-4.607179637578825293e+01,2.063980827481990410e-01,-1.554011471172922931e+00,4.440748975876020188e-02,1.858075099119322129e-02,8.385536640465528295e-08,1.265673087393272045e-05
5.640000000000000000e+02,6.737689340542256389e+01,1.363379997835920468e-02,3.472408532033563944e+01,-4.886140987215519260e+01,1.657182422682219880e-01,-9.917495653575305603e-01,2.743879867917328741e-02,1.598874541400569643e-02,2.261918108280109071e-08,1.956509832147689589e-05
5.650000000000000000e+02,-6.524501050687163684e-01,3.717274175629307204e-02,6.544153642224654277e+01,-4.360451787790896105e+01,1.913537822065477512e-01,-1.980557940400456740e+00,1.571472610178218515e-02,1.227398712090192225e-02,1.324276534686584609e-08,7.445425983316447935e-06
5.660000000000000000e+02,-2.763524537641865209e+01,2.704357962929699807e-02,1.478472879784014182e+01,1.723176360600350510e+00,4.895683639299177464e-02,-1.864754339237950642e-01,4.330048159561609988e-02,1.790613553407849334e-02,6.756828681019914229e-08,1.139400807328635097e-05
5.670000000000000000e+02,1.601406840876115041e+02,2.605521349616478008e-02,3.964280966626633074e+01,-4.398389187576455583e+01,2.230492942460474970e-01,-2.075064852721854258e+00,1.566491023310121605e-02,1.189418875474060854e-02,1.510247179328780985e-08,6.859385702094462743e-06
5.680000000000000000e+02,1.487836956342830490e+02,3.420960754575250867e-02,5.306095274086337099e+01,-6.505418869870180743e+01,1.716707678133921888e-01,-8.970653121904841321e-01,2.358457316219250352e-02,1.336671088667331676e-02,1.634680274353271805e-08,1.711746256864845684e-05
5.690000000000000000e+02,1.690427440657144587e+01,2.860059387398734485e-02,1.451145582907074960e+01,1.278421870962321805e+01,6.506218309555139578e-02,-7.318256068240279744e-01,4.080364091364916540e-02,1.550204002658665467e-02,5.865842890881535077e-08,1.142946679924969256e-05
5.700000000000000000e+02,-8.376034151509654180e+01,5.587890739089461378e-02,2.750238514342264651e+01,-1.313838559604007017e+01,1.145843362365387141e-01,-5.920122896507431509e-01,2.441017313719457196e-02,1.617548131001286457e-02,2.662304813473299299e-08,1.034689182694048840e-05
5.710000000000000000e+02,-5.284880824232207885e+01,9.847389185701510561e-02,2.012356543114842466e+01,9.884120181767958258e+00,5.578894369697537381e-02,-5.893464856210663960e-01,3.605362282088652587e-02,1.432843609324122372e-02,5.250070127912094274e-08,1.218971157999851390e-05
5.720000000000000000e+02,-3.033272375565843504e+01,2.892792388407454743e-02,9.952563411689213524e+01,-6.714930442298779667e+01,1.618015515811447314e-01,-1.369496764857213833e+00,1.880139595759430099e-02,1.304490105894224802e-02,1.493884690850260090e-08,9.084233508625856753e-06
5.730000000000000000e+02,6.269562120220857082e+01,6.245822389783705492e-02,2.375747099440213006e+00,-4.963725956932069749e+00,1.085659741540091483e-01,-5.016388966339004885e-01,4.521746315335070654e-02,1.662063628153707603e-02,6.079232316101491467e-08,1.492982801480678867e-05
5.740000000000000000e+02,6.084569899168477747e+01,3.364215785720257174e-02,1.267805983327845709e+01,-1.541708573331294474e+01,1.316854542038269349e-01,-5.687972512329736441e-01,2.714806351556503516e-02,1.554544798627011115e-02,2.615853782178183713e-08,1.149888029786023494e-05
5.750000000000000000e+02,4.843337556862536530e+00,7.240409693660113111e-02,2.659630969249476351e+01,-1.174820980406192206e+00,5.003766330348032726e-02,-2.242446120472283699e-01,4.317435530842825275e-02,1.668178147412762921e-02,6.394241524003893418e-08,1.149391513082156840e-05
5.760000000000000000e+02,7.871583841755182220e+00,5.350769188881010496e-02,4.924202718100731957e+00,-6.250327408517337702e+00,1.263988714574471595e-01,-9.023244273619425160e-01,3.156696895385416313e-02,1.393470240613525236e-02,2.792149801029802038e-08,1.384272872073827353e-05
5.770000000000000000e+02,2.377580287521361413e+00,2.902800433478819678e-02,2.421589151242793037e+01,6.574760068523772816e+00,5.070294215393364445e-02,-4.463230396531521205e-01,3.463729816036043713e-02,1.457353264024112416e-02,5.547877306369821480e-08,1.079532884294815769e-05
5.780000000000000000e+02,-8.303588666165190091e+01,7.884725526220602576e-02,1.570297284608381005e+01,-8.668498501865881778e+00,1.153727694091074979e-01,-1.008528892365127660e+00,3.594779332266481026e-02,1.433553338039861465e-02,4.410337091127326939e-08,1.698727995831704560e-05
5.790000000000000000e+02,-4.855227526526741144e+01,4.659002140853971130e-02,2.330155725329723282e+01,-2.369734553436802926e+01,1.327241202539077847e-01,-8.749783589595677702e-01,3.247932017838677660e-02,1.719272158792100810e-02,4.340172055322409515e-08,1.668284633351970554e-05
5.800000000000000000e+02,-3.465895899562663374e+01,8.623737180404501823e-02,1.842318655621411949e+01,1.203862881336700497e+01,5.580714811823883625e-02,-6.350911158544505497e-01,3.909594936535486231e-02,1.532683827442036378e-02,5.649681450204918614e-08,1.279656410639410795e-05
5.810000000000000000e+02,4.616662945645452965e+01,2.149543972108143575e-02,-1.280943255727398089e-01,-2.483578240723534947e+00,1.087397297125543144e-01,-5.624871900378625167e-01,4.478563067872529807e-02,1.636949705926202606e-02,6.089633031341395378e-08,1.485761940786776709e-05
5.820000000000000000e+02,7.026477849193469183e+00,4.090680244573711294e-02,3.125985859330691952e+01,-1.821695049444339176e+01,1.154004991998940355e-01,-5.329560508371680161e-01,2.142954985920625735e-02,1.628735034735380102e-02,2.758262215590762869e-08,8.062749013551762057e-06
5.830000000000000000e+02,-1.818710965679918274e+02,3.348923428894731713e-02,3.725344970412881906e+01,-1.199265744157075098e+01,1.013731409032517100e-01,-5.689494064958633412e-01,1.821335395964661028e-02,1.490673810850216136e-02,2.542078509198342122e-08,7.516319259528980566e-06
5.840000000000000000e+02,1.895134425689249724e+01,3.519501540297940989e-02,2.525982288866427439e+01,-2.820089935575538664e+00,5.856735045583567889e-02,-2.807078412476152196e-01,3.917117554809904784e-02,1.401368681972958198e-02,5.997086398508515051e-08,1.278440252377097435e-05
5.850000000000000000e+02,3.556660307020621303e+00,1.265743399173335434e-02,2.543334178978043525e+01,5.575378243721566207e+00,5.536565737578290347e-02,-5.367011770889742461e-01,3.467020404834807168e-02,1.393558856546056081e-02,5.279193928363145491e-08,1.188034609601404203e-05
5.860000000000000000e+02,-1.246460113811658204e+02,1.863459368728638196e-02,2.434535035871454767e+01,-6.486891059079030697e+01,2.193914732421335945e-01,-1.086115580159226379e+00,2.364985868091342217e-02,1.632494096556266761e-02,3.452993509626202010e-08,8.084554567181931353e-06
5.870000000000000000e+02,-3.480882942151114889e+01,3.552254127504556047e-02,2.167536489932908950e+01,-6.509822485940692616e+01,1.841574165118573525e-01,2.174493353340912205e-01,3.767639077536223680e-02,1.522052472773654727e-02,4.076182771822004032e-08,1.360045126094507136e-05
5.880000000000000000e+02,-5.329390686057678295e+00,4.916163069374384492e-02,4.568289465726824972e+01,-6.076880859319216910e+01,1.728323460327761407e-01,-9.239815915870829288e-01,2.442953007559951067e-02,1.382600286015017027e-02,1.719807438982682339e-08,1.769728242561665612e-05
5.890000000000000000e+02,-9.701403706455168674e+01,2.092913461080055798e-02,5.272986294489518855e+01,-1.089028193499982855e+01,8.177394629770215473e-02,-6.238797475009767446e-01,3.004320006270764717e-02,2.210797145632761168e-02,6.225132475751578240e-08,8.716545629832845704e-06
5.900000000000000000e+02,-3.140892266268998156e+01,2.767984681218023379e-02,2.279532749144586745e+01,2.433617050994993924e+00,5.366023006044340349e-02,-3.242766098643454775e-01,3.640027312211416982e-02,1.304580104579695574e-02,5.534260274303324293e-08,1.061127054655248236e-05
5.910000000000000000e+02,-2.813367911078557881e+01,7.971898585014973448e-02,5.301580505773069518e+01,-2.253570441323863349e+01,9.635303861756404353e-02,-4.490089347606023296e-01,2.336720446581407734e-02,1.711082874252679159e-02,4.226075757906613577e-08,7.739599326487123430e-06
5.920000000000000000e+02,1.195271209503413559e+02,2.811479995245769192e-02,-1.027212339579825162e+00,-3.899980895084659949e+00,1.183285583712169187e-01,-7.069705382531282778e-01,4.062642401806200454e-02,1.648154010934360994e-02,6.233810303202533817e-08,1.180870747145521140e-05
5.930000000000000000e+02,6.200841757821567057e+01,2.215112843187855632e-02,8.519516736245211774e+00,-4.298706273947727396e+01,1.945552762808709923e-01,-1.104637060689838801e+00,4.522210457466500216e-02,1.933303900364259295e-02,8.087856910005060933e-08,1.417622800245036958e-05
5.940000000000000000e+02,-4.841343805369646702e-02,1.795735453327439862e-02,2.943344577464608136e+01,-1.462155951752757588e+01,1.150804176522125105e-01,-1.052833696952122811e+00,3.471735520014971460e-02,2.027378238138848390e-02,7.787767522390907324e-08,9.296222418231316057e-06
5.950000000000000000e+02,-4.018814164567572789e+00,2.884181532767945977e-02,2.206510005863570001e+01,-7.790557717181991393e+01,2.379893822217338251e-01,-9.610898304879929022e-01,2.240578178011089910e-02,1.578260342025533322e-02,2.951020204333689797e-08,8.160796921109828006e-06
5.960000000000000000e+02,1.823679483487168511e+02,5.508998031176050303e-02,7.047999886354688215e+01,-4.390010900972889374e+01,1.852750473569380329e-01,-1.952147371293475153e+00,1.585595196561056727e-02,1.236393631626932048e-02,1.319417782662473467e-08,7.591462787338656348e-06
5.970000000000000000e+02,4.850136473301351003e+01,3.375851865548076119e-02,2.329281945101741158e+01,-5.653464039645606931e+01,2.133841393591380808e-01,-1.241711708895199884e+00,2.336193200006590406e-02,1.584223394233778490e-02,3.506949730842989285e-08,7.924709547460280799e-06
5.980000000000000000e+02,1.981411373879015798e+02,1.756090564193145409e-02,3.649957741973554448e+01,-1.200422896622527702e+02,2.536618267840667906e-01,2.191643711444801745e-01,2.323832089682513133e-02,1.471969221879188515e-02,2.222485292599704911e-08,1.192723217385221388e-05
5.990000000000000000e+02,-5.749242502218075401e+01,8.103803209644933059e-02,5.114311341741942130e+00,-4.631912451015205434e+00,1.240207083163013257e-01,-1.070004441913337212e+00,3.313601656505411885e-02,1.369728934545320215e-02,3.690918582841403735e-08,1.501823784443998375e-05
6.000000000000000000e+02,-4.973512430548085490e+02,4.863057673945327120e-02,8.002737280937982689e+01,-6.078473917337080934e+01,1.820109879604580871e-01,-1.540464605633918849e+00,1.704313679623544603e-02,1.350841135711665190e-02,1.367494253766724901e-08,8.045328366513157607e-06
6.010000000000000000e+02,1.057022501034089714e+02,1.383910372509644139e-02,3.389489324294048345e+01,-1.315184857170241806e+01,1.072952168205638102e-01,-5.741199596564734442e-01,1.932119253202213213e-02,1.503373339792589414e-02,2.544175790598966878e-08,8.430678792637836730e-06
6.020000000000000000e+02,-1.132557682986761449e+02,1.275787865451537550e-01,3.620948807220081278e+01,-3.588854521387008845e+01,1.409123366395691190e-01,-8.239404732128022824e-01,2.737877876029080892e-02,2.122945458380641470e-02,4.485521728370802776e-08,9.404570679325466236e-06
6.030000000000000000e+02,8.485416323875196554e+01,4.593336169029770683e-02,6.350490684444014988e+00,-8.773650058091426729e-01,1.102732747478115810e-01,-7.050239102254138857e-01,4.643753468955844760e-02,2.658135100527135239e-02,6.739679325945242020e-08,1.785207346011325128e-05
6.040000000000000000e+02,-3.548303780212443144e+02,5.140464657750908745e-02,4.236166427497346376e+01,-8.164297776964021125e+01,2.392015878532583739e-01,-1.285870936883933169e+00,1.639172618989837016e-02,1.309737765744261456e-02,1.525189722246806195e-08,7.079312866229964371e-06
6.050000000000000000e+02,-6.440216174335785126e+01,8.489617789856103436e-02,2.736693333102570591e+01,-4.995809099342588411e+01,2.133077097952921219e-01,-1.619962997845423081e+00,4.345977051232034066e-02,1.790431557454115474e-02,8.697823384392778852e-08,1.099034119256405784e-05
6.060000000000000000e+02,3.537225892042562236e+01,4.216129694388786459e-02,2.495317289284970030e+01,6.149383886564299573e+00,5.557125185886315627e-02,-5.516759156984207824e-01,3.468646604854479232e-02,1.401393206780026865e-02,5.242925049481948821e-08,1.203447236590308298e-05
6.070000000000000000e+02,-1.224109713979721619e+02,2.472421223560477416e-02,4.099683470493610571e+01,-1.010544528974903500e+01,9.219477282701371568e-02,-5.397528642153802680e-01,1.979654132638869121e-02,1.661920350753020095e-02,3.012999235056550618e-08,7.433071209930615715e-06
6.080000000000000000e+02,1.151256002556344527e+01,2.897765097536400547e-02,3.159292204564842610e+00,-7.562069193487248597e+00,1.229445884402592948e-01,-7.147623990947785666e-01,3.664885585040877913e-02,1.537453278103276776e-02,3.507654878341917005e-08,1.587533976943616100e-05
6.090000000000000000e+02,9.863640819206452193e+01,3.018756045876679756e-02,3.181461803716380743e+01,-1.785683649684457919e+00,6.110757780666306593e-02,-5.093052015221136708e-01,4.307425472922762205e-02,1.522695812231126232e-02,6.741918768956017169e-08,1.438506174965506879e-05
6.100000000000000000e+02,1.349785342258346077e+01,2.923014126920670322e-02,2.415636343057303748e+01,6.578331359127476574e+00,5.473907489736114240e-02,-5.347256055982375633e-01,3.534087837741393262e-02,1.420295951381947940e-02,5.301344147323191897e-08,1.196965209358022742e-05
6.110000000000000000e+02,8.061278719254107727e+01,3.375239094922995176e-02,2.371983442303190515e+01,-1.641229060351165714e+01,1.207254637413152920e-01,-9.328112309208393960e-01,3.410085966802496593e-02,1.870451239946938765e-02,4.949090873408570291e-08,1.746434139319299596e-05
6.120000000000000000e+02,1.766955134585890619e+01,2.462853193868329640e-02,2.937859576479226220e+01,2.723245475500646329e+00,5.729622419942589917e-02,-5.569739451037292177e-01,3.790287636382404235e-02,1.451337181804774820e-02,5.817535112607693587e-08,1.300605373561677834e-05
6.130000000000000000e+02,1.482872654253786209e+02,4.049531099099669407e-02,9.271278313395404425e+00,-4.901433987129979464e+00,1.123801561027674145e-01,-6.313779423551251213e-01,4.536626281823061269e-02,2.379745661371529541e-02,6.199566154036537929e-08,1.658456463469458293e-05
6.140000000000000000e+02,-2.495487661891641551e+01,4.037677265815724226e-02,1.592013099122767272e+01,-8.811594862656116689e+00,1.151747463272548844e-01,-1.001855225458532006e+00,3.599617613938226740e-02,1.432120690283376387e-02,4.425311774331389539e-08,1.700880462319879867e-05
6.150000000000000000e+02,5.856719261364241902e+01,1.106582594371066791e-01,3.892646230799471851e+01,-3.140918861926086691e+01,1.951265417124339874e-01,-1.995019767792588272e+00,2.764109523751408920e-02,1.573664000729387002e-02,5.096701004137227106e-08,7.367827453575248402e-06
6.160000000000000000e+02,2.356287134665598160e+01,1.451715031792662376e-02,2.037382739291565059e+01,1.017881147876290804e+01,5.490092331782793489e-02,-5.917355274471183257e-01,3.729765514936168175e-02,1.476572973155701810e-02,5.387211588687588272e-08,1.245395186311144760e-05
6.170000000000000000e+02,5.807983425100073305e+01,4.390503036582703300e-02,5.328349427863335563e+01,-8.335943301132937577e+00,7.404821779547471339e-02,-5.648848663633584399e-01,2.563365547236794509e-02,2.156858101189914473e-02,5.186956062614978261e-08,8.288710574161994597e-06
6.180000000000000000e+02,-1.323112599121123196e+02,6.060545308679299997e-02,1.855467944326706942e+01,-6.242159386657057496e+01,2.345852820895217294e-01,-1.370624029672681266e+00,1.990366186696732390e-02,1.330296404870454606e-02,2.641667149230527519e-08,7.250155324781380896e-06
6.190000000000000000e+02,1.835764971008406405e+02,1.019211050638592492e-01,8.030432636006479186e+01,-4.320580129971227734e+01,1.733821371400164069e-01,-1.935486638256479930e+00,1.674369483046223711e-02,1.276143615950147379e-02,1.358176959316845409e-08,8.105670323261507216e-06
6.200000000000000000e+02,1.007968349295208554e+01,1.183245784740438317e-01,4.780696396101939172e+01,-6.163724728608316639e+01,1.703879036822807946e-01,-8.638154651611582580e-01,2.471073926269388987e-02,1.406594735355427318e-02,1.763694690309251628e-08,1.816651005339299320e-05
6.210000000000000000e+02,-2.744089910440047220e+01,4.916210432586415324e-02,2.400455555433756416e+01,-4.287532098181578988e-02,4.882734400896321381e-02,-1.667148424937087703e-01,3.949001550127834159e-02,1.494648915089715965e-02,6.115234695516113835e-08,1.134672401873251475e-05
6.220000000000000000e+02,3.393103507421216136e+01,2.008557955137175999e-02,2.103655673593060982e+01,-4.578721743996628391e+01,1.654243959374706585e-01,-5.697027162528016664e-01,3.377274160866009650e-02,1.661856949958745444e-02,3.713138570977364414e-08,1.793350993418446360e-05
6.230000000000000000e+02,8.141498434288394037e+00,2.638828156496719063e-02,7.629560875407833009e+00,-7.054792140316562765e+00,1.251957075986947499e-01,-1.079057941611993199e+00,3.154842798602479348e-02,1.287157026616138171e-02,3.777859482154174213e-08,1.578844561199546601e-05
6.240000000000000000e+02,-1.297549361271394730e+01,3.762057237283166627e-02,2.958768399522933379e+01,-6.960951854428527596e-01,5.822354971792190192e-02,-4.343116506039136904e-01,4.018880823639590233e-02,1.794483535062187801e-02,6.786320110329710206e-08,1.058919133837353719e-05
6.250000000000000000e+02,-2.171618680203042828e+01,6.328887437898947366e-02,-3.518309691457119470e+00,-3.309965942453239052e+01,1.571642562199744853e-01,-2.225257591337371499e-01,4.909280838674667802e-02,2.081810331928223012e-02,8.657819620002892727e-08,1.672772562727708380e-05
6.260000000000000000e+02,-1.470989472585450812e+02,3.047390605479877862e-02,5.990166590811911362e+01,-1.160154707936366378e+02,2.269814349277681220e-01,-1.353080873086367486e-01,2.016506509193060834e-02,1.309006197466603023e-02,1.795988199522628324e-08,1.282973495913136595e-05
6.270000000000000000e+02,-1.689255133208479833e+02,7.612433058659415219e-02,3.284118289409316560e+01,-6.588498890922861051e+01,2.009169182645326457e-01,-8.230090050825478176e-01,2.649588124728453550e-02,1.892856943336221690e-02,4.003739077793959130e-08,8.605659207630569842e-06
6.280000000000000000e+02,-6.825062585694250572e+01,1.872083269913910400e-02,9.257735734654053417e+00,-1.416135230085566832e+01,1.301773800880403620e-01,-5.530623682408984942e-01,2.941504466721511779e-02,1.484558614468209532e-02,2.668208189744064191e-08,1.280200367941304704e-05
6.290000000000000000e+02,1.452695235197339230e+01,3.128710220588498681e-02,2.241298671791248864e+01,2.601190339992921707e+00,5.033258577345761653e-02,-2.532674096858520962e-01,3.764841709259863362e-02,1.387354904267664411e-02,5.835205753394361663e-08,1.088756931574366308e-05
6.300000000000000000e+02,-1.050577247329491115e+02,8.073165759607600633e-02,1.642892735093555601e+01,-1.015913409761589747e+01,1.168169533499597706e-01,-9.878146930254094737e-01,3.525714331185696854e-02,1.378540083247371470e-02,4.383470091098596510e-08,1.741362018897780762e-05
6.310000000000000000e+02,-1.876027443807869233e+01,3.156294562772011397e-02,2.622837615709990189e+01,-8.868907240818533211e+00,9.565961680131901401e-02,-8.682180334329510085e-01,3.499574458100025709e-02,2.080385422356458708e-02,8.081553666787177898e-08,9.586302037999573942e-06
6.320000000000000000e+02,-2.533760762256554244e+01,1.348570337586217360e-01,7.750922125434914989e+00,-4.511637792694293125e+01,1.967064339413170104e-01,-1.043915333948082225e+00,4.979859362615668417e-02,2.115168377326425569e-02,8.784024093349160674e-08,1.598356564373761126e-05
6.330000000000000000e+02,-5.538552016960301216e+01,2.944467390773565507e-02,4.100350080933791475e+01,-1.046296772764103267e+01,9.391870479101539770e-02,-5.568973768308400629e-01,1.881689059131159275e-02,1.629453187399297967e-02,2.692145877553453262e-08,7.463005388850702308e-06
6.340000000000000000e+02,5.852582799973902183e+00,1.370343588178177599e-02,2.803852194076875293e+01,3.467860575218727703e+00,5.648907193789631104e-02,-5.379010213149373332e-01,3.563650694745958830e-02,1.390134841683487305e-02,5.503840772763446860e-08,1.221487185868572984e-05
6.350000000000000000e+02,1.098022546261096011e+01,3.997479096070015447e-02,1.767677951073880038e+01,-7.901600675438683830e+00,1.095819911046742312e-01,-8.029222387289588481e-01,3.745037892099056798e-02,2.105485898628600347e-02,5.528593421449358580e-08,1.755553976694002735e-05
6.360000000000000000e+02,-3.181783422760145186e+01,3.006122557832193939e-02,4.961377920708487466e+01,-1.142624271028130920e+02,2.324613353957540873e-01,-5.152247903366835580e-02,2.270418092828733331e-02,1.372566885668956640e-02,1.992648727227200329e-08,1.506864432414276686e-05
6.370000000000000000e+02,-3.085600529818903226e+01,4.417125873217178644e-02,2.435908186318028612e+01,7.145045050538962883e-01,6.675289866375222481e-02,-5.215482136554723258e-01,3.697929486690906820e-02,2.114536771181802291e-02,7.855152220225424993e-08,1.097546755222276397e-05
6.380000000000000000e+02,6.232991036961003317e+00,4.476680665502551920e-02,1.800947720440906608e+01,-5.708819427258380585e+01,1.910589256204193176e-01,-7.005766499295382754e-01,3.416354073038020689e-02,1.586409067035552192e-02,3.344820681021390300e-08,1.883910565584153872e-05
6.390000000000000000e+02,-8.789116687389487481e+00,4.003652707375634362e-02,4.096551947501049895e+00,-7.261009382999665362e+00,1.179814896545760272e-01,-6.797954549929727808e-01,3.812093971585176627e-02,1.470721376675497225e-02,4.674366970541004623e-08,1.562153106680903007e-05
6.400000000000000000e+02,-1.180491652574877577e+02,1.766404154198043114e-02,2.325472761982053527e+01,-2.691333310567613779e+01,1.840253852932056955e-01,-1.708291705402449345e+00,2.256683599789385819e-02,1.394862501260698238e-02,3.925407345107882854e-08,7.409880519421885239e-06
6.410000000000000000e+02,-8.238741939966722327e+01,1.639720838659979724e-02,3.920883060849136292e+00,1.551491346264597837e+00,1.032649645407384825e-01,-7.709031422266734435e-01,4.515586751007158450e-02,1.809309773823509701e-02,7.899226267711847652e-08,1.270357274012370283e-05
